vid_id,sent_text,sent_idx,topic_idx
51,"But SPF and makeup inside of makeup, I don't believe it's an actual thing that works.",11,29
51,"I've had the opportunity over the last 10 plus years since we've had our blog to interview so many amazing, like so many of the top dermatologists in the world, some of the top scientists who are actually developing skin care products in the world.",12,-1
51,And all of them have always told me over and over and again over again.,13,-1
51,SPF inside of makeup does not work.,14,29
51,You're always going to need to wear an SPF underneath your makeup.,15,29
51,"And if there is an SPF inside your makeup, it's never going to be enough.",16,29
51,It's never going to last long enough.,17,0
51,And it's going to also affect your makeup where and look.,18,-1
51,The right amount of sunscreen for your face is going to be two fingers full.,19,32
51,So you're going to want to fill this whole amount.,20,-1
51,"You're going to apply it on your fingers, spread it all over your face.",21,0
51,And you're going to need additional amount for your decalete.,22,-1
51,So applying a good amount of SPF and then if you want to apply your makeup afterwards and then continuously applying it throughout the day is the only way to get really proper protection from the sun.,23,29
51,I don't believe in SPF inside of makeup.,24,29
51,And all SPF is not created equal.,25,29
51,There's a lot of different levels of SPF.,26,29
51,"There's PA++++, which is the best kind.",27,-1
51,And there's some that are probably not as strong.,28,-1
51,But the reality is you really need to be applying it over and over and over again.,29,0
51,"Also, if anybody wants to get a little granular and a little scientific, you want to make sure that you UVA plus UVB blockers, not just 30 and 50 protection, which is what a lot of sunscreens have.",30,32
51,UVA rays can be really harsh on the skin.,31,32
51,And we want to make sure that we're just giving our skin the most the best type of protection.,32,-1
51,I also do recommend wearing a hat.,33,0
51,"It's really, really good to just, you know, put that those blockers on as much as you can.",35,-1
51,So I love you guys so much.,36,31
51,I hope this was helpful for everybody asking about why we don't have SPF inside of our makeup.,37,29
51,"And please, if you do see SPF inside of your makeup, it's not going to be enough protection.",38,29
51,You got to use extra SPF and you really got to protect your skin because you only get one skin.,39,29
51,"So, thank you guys so much, love, and we're going to be posting this look very soon.",41,31
51,"All I wore was like three products on my face, really, really easy to do.",42,0
51,I love you guys so much.,43,31
52,"Hey my loves, so I wanted to do a quick video because we've gotten a lot of questions about our packaging for Glowish.",0,11
52,"When we launched Glowish, we wanted to make sure that we were all about sustainability.",1,-1
52,The packaging is a little bit more simple.,2,1
52,"On the back of our multi-duse content, you see here 25% PCR.",3,24
52,"What PCR means, it's post-consumer recycled product.",5,-1
52,"So basically, it's from recycled plastic.",6,24
52,"You can see it's also hollow, so there's less plastic being used.",8,-1
52,It does give it a little bit of a foggy tint to it.,9,10
52,"It's not perfect, but it is completely clean.",10,6
52,"It's completely, it's done in a way that it's very sterilized.",11,-1
52,It's melted at very high temperatures.,12,-1
52,It's so much better for the environment.,13,24
52,We have gotten some comments about why it doesn't look as luxurious as some of the other Huttabee Dee products.,14,-1
52,And that is for a reason.,15,5
52,Some of those products have a lot of plastic and a lot of weight in them.,16,-1
52,"To be honest, we're trying to switch those over to PCR options because it is for a good cause.",17,-1
52,Just because sustainable doesn't mean it's inexpensive because a lot of times it is expensive.,18,-1
52,But it is really important for the environment.,19,24
52,And we all have a responsibility.,20,-1
52,We're very much conscious of what you guys feel and what you guys are saying.,21,13
52,So I'm sure other brands are as well.,22,-1
52,So please make sure you guys use your voice to demand more sustainability.,23,24
52,"For everybody who had questions, I hope that answered it.",24,-1
52,And I'll speak to you guys soon.,25,-1
53,"All right guys, I am so excited to share with you guys a very meaningful, very special palette.",0,8
53,Our new Rose Quartz eyeshadow palette.,1,4
53,This palette was inspired by so many things that I have gone through in my entire life.,2,8
53,I'm not sure if I share this with you guys before.,3,13
53,Our big palette's always kind of tell a story about vulnerability and confidence in some of the issues that I've had.,4,8
53,Self love is something I've talked to you guys about.,5,15
53,"It's something that is so important to me to everyone really because when you love yourself, when you accept yourself, that's truly when you find the most powerful version of yourself.",6,15
53,Rose Quartz is actually a very healing stone and it's the stone of unconditional love.,7,4
53,"I actually feel like this stone has been really amazing for me on a personal level, so within my relationships as well.",8,12
53,So I love them so much.,9,-1
53,And that's why this palette is our Rose Quartz palette.,10,4
53,So you can see we've injected some really cool pigments inside of it to give you this Rose Quartz finish and it's everywhere in the palette.,11,-1
53,"This is a very wearable but still very creative, very versatile palette.",12,8
53,"So I know when you guys try it, you're going to be so impressed with some of the formulations.",13,30
53,"I mean, this is literally like a cream shimmer.",14,25
53,"As you can see, we had this really beautiful texture, which is like this gel, almost type of formula and encapsulated inside of it are these shard-like chunks of shimmer and just these beautiful pearls.",16,25
53,This kind of looks like crushed stones.,17,12
53,This is Quartz as well as Cosmic Love.,18,4
53,"As have seen something similar to it and are not in nude, our Glowish Words is this marbleized cream texture that gives you a texture that is cream and powder.",19,1
53,"It's unbelievable, so blendable, so beautiful.",20,35
53,It's like nothing I've ever tried before.,21,21
53,"Our mats are beautiful, really pigmented, talc-free mats.",22,-1
53,"You guys know we spent a lot of time creating some of the most pigmented, most delicious, highly pay off pigments in the world.",24,1
53,And we also created these beautiful.,25,-1
53,They also have this rose quartz kind of finish.,26,4
53,These beautiful vegan brushes that we have created inspired by the palette and also the textures inside of the palette.,27,8
53,So they're going to give you maximum payoff as well.,28,-1
53,And we also have our silk balm rose quartz.,29,4
53,This is such a beautiful shade.,30,1
53,I wear this all the time.,31,0
53,We have beautiful ingredients that are so healthy for your lips and really help keep them plump and nourished.,32,3
53,And what you see inside of here is actually an ultra fine rose quartz mineral powder.,33,4
53,"Okay, moving on to a new addition to our complexion family.",34,14
53,Something I'm really excited for you guys to try.,35,-1
53,This is our rose quartz face gloss.,36,4
53,"And as you can see, it's really beautiful.",37,35
53,"The packaging is stunning, but this was actually inspired by our slippery shade inside of our naughty nude.",38,1
53,So many people were talking about it.,39,-1
53,We have these droplets of pearls.,40,25
53,We have gold champagne and warm pink.,42,1
53,Giving you just such a beautiful application on all skin tones.,43,14
53,It is not sticky and you can use it in so many different places.,44,0
53,"You can use it on the face, on the body.",45,0
53,It really is kind of the new generation of highlighter.,46,33
53,"It's kind of a fusion between texture and this gloss as well as adding a little extra, using the shimmer.",47,-1
53,"And last but not least in this collection, we did want to include wishful and a hudaboodie together to do a collaboration.",49,-1
53,And this is our first ever peel off mask.,50,-1
53,You guys know I'm such a fan of peel off mask.,51,14
53,I love doing my makeup while I apply them.,52,0
53,This also has some beautiful rose quartz inside of it as well as hyaluronic acid.,53,4
53,It has lotus flower and watermelon.,54,-1
53,"I really, really love this mask so much.",56,14
53,I'm hoping I get more samples of it soon.,57,-1
53,"You can see the texture of it is just, ugh.",58,-1
53,"So this is so amazing for lifting, brightening as well as unclogging your pores.",60,16
53,It also smoothes the skin as well.,61,-1
53,So this is the full rose quartz collection.,62,4
53,I am so excited to share this with you guys.,63,13
53,"This really is, you know, beautiful products that come from the heart.",64,-1
53,But this really is a message that I really want you guys to think about and to take and to make what you can of it.,65,-1
53,And the most important thing is to feel like you accept yourself and you love yourself.,66,15
53,"Because once you do that, honey, you are unlocking the full potential and your full magic.",67,27
53,"So I'm really excited for you guys to try this and to fall in love with the Rose Quartz collection also more importantly, yourself.",68,4
54,"Hey my love, I am so excited that we finally reveal Glowish!",0,11
54,"Um, if you excuse me, just woke up and my skin is a little red, I don't know why.",1,14
54,But I wanted to tell you something about Glowish that I love so much.,2,11
54,"And um, I'm not sure if you guys saw this, but we have ugly fruit inside of our Glowish product.",3,37
54,Why is it a talking about it?,6,36
54,Why am I talking about it?,7,36
54,"Um, because ugly fruit is something that is actually beautiful on many levels.",8,37
54,"First of all, ugly fruit and vegetables.",9,37
54,"A lot of times people don't realize this, but because they are imperfect, they actually, for the most part, end up getting destroyed.",11,6
54,"So, um, I don't know if you guys have ever seen fruits and vegetables grow.",12,37
54,"I grew up in Tennessee, I grew up in the south, and my mom, um, in our backyard, used to plant a lot of things, whatever she could like plant, she would plant.",13,-1
54,"And we used to have bell peppers and lots of tomatoes, fruits, you know, cucumbers, all these things, watermelon.",14,37
54,And some of them were pretty and some of them were ugly.,15,6
54,"But what happens in, um, in businesses, if they're growing them, if that's part of their business, they end up sometimes selling them for cheaper prices.",20,-1
54,"Sometimes giving them away, but most of the time they don't because I miss us with their business models.",21,19
54,"And then third, most, what happens most of the time is they end up destroying these perfectly fine, but just not beautiful fruits and vegetables.",22,37
54,"Like, how are we destroying perfectly good food?",24,24
54,"That's just like, that's a huge problem, not only because some people don't have food, but secondly, for our planet, right?",26,24
54,"If we are not, if we're wasting food, food waste is one of the worst things.",27,-1
54,"We know a lot of things are, or, you know, there's a lot of obvious culprits, but food waste is actually a huge issue because when you waste food, and you're destroying the food, right?",28,-1
54,"You're planting, you're using more water, you're, you're using more land to plant fruits and vegetables that will never be used.",29,37
54,"So food waste is a huge, huge, huge, huge issue.",32,24
54,And it's a big problem for the planet.,33,24
54,It's a big problem for all of our resources.,34,24
54,So the fact that we were able to put them inside of our products at Glowish made me so happy.,35,11
54,"One, because it is a huge sustainability aspect, but also they're so good for you.",36,19
54,So we use ugly bell peppers.,37,37
54,"They're packed full of Vitamin A, which is so amazing for your skin.",38,-1
54,"Vitamin A just helps to sell you a little turnover, makes your skin look more beautiful, more even toned.",39,16
54,"Also packed full of beta carotene, beta carotene is so good for your skin.",40,16
54,It promotes healthy skin and just like stronger skin.,41,16
54,"It also has more Vitamin C, interesting fact about red bell peppers, not ugly bell peppers, red bell peppers.",42,-1
54,"They actually have more of a concentration of Vitamin C than oranges, which I think is pretty amazing.",43,-1
54,And they're just really good for your skin.,44,16
54,They also have packed full of antioxidants.,45,-1
54,"They protect your skin from free radicals as well as damage from blue light exposure, which we are all getting way too much of right now from our phones, from the TV, from our computer screens.",46,16
54,"I mean, you don't really realize.",47,36
54,And I think that's really amazing.,48,5
54,"So I'm so obsessed with the fact we have a lot of other amazing ingredients like squaline, rose and a skin oil, a sheer better environment, e inside of our bronzer.",49,-1
54,But I was just so obsessed with the fact that I feel like we're doing really good with Glowish.,50,11
54,"You know, we're committing to, we're doing a lot of good.",51,-1
54,"It would be we don't always talk about it, but we're taking a stance on Glowish to make sure that everything is PCR.",52,11
54,So we're using recycled goods to make the products.,53,24
54,"All of our outer products are FSC certified, but our ingredients are also naturally derived and sustainable.",54,-1
54,"It makes me really emotional because that makes me feel like, you know, I feel like we try to do purposeful things all the time, but this one every single aspect of it is purposeful, every single aspect of it.",55,5
54,And I couldn't be more proud.,56,-1
54,"That's the good stuff that makes you, makes you really, really happy.",58,19
54,It's becoming more accessible for beauty brands to make the decision to be more sustainable.,59,24
54,And things are always pretty or perfect because of it.,60,6
54,"Like sometimes you could do use PCR or FSC and it's not as pretty, but it is good for the planet.",61,-1
54,So I hope you guys get to try this.,62,21
54,I'm obviously really passionate about it.,63,-1
54,Please excuse my very deep morning voice.,64,2
54,I'm just woke up and wanted to talk about this because I felt really energized about some of the things that you guys were saying about Glowish.,65,11
54,And I wanted to share this tip because it's important.,66,-1
54,"The ugly bell peppers sustainability is really personally to my team, to the company.",67,-1
54,All of us care so much about this.,68,-1
54,So we don't talk about it all the time and this is our moment to talk about it.,69,36
54,So I can't wait for you guys to try the products.,70,-1
55,I'm gonna show you guys my favorite way to use our new Multi-Due from Glowish.,0,11
56,"These honestly feel so like, but you can see they have quite a sheen and so freaking gorgeous.",1,1
56,You see this is so beautiful.,2,35
56,I think this is more about how pretty glows.,3,11
56,"I feel like it actually just kind of sets really, really nice like how beautiful it's so gorgeous.",4,-1
56,"This is so like, look at the skin.",5,14
56,"Keep telling me, I think Hada is actually killing it.",7,1
56,It's so good as a brand.,8,-1
56,Oh now she actually listens to what people want to see.,9,6
56,This bronzer is definitely doing what it's supposed to do.,10,-1
56,"I love look at bronzer is like, what in the Photoshop is going on?",12,-1
56,I have no filter in this camera.,13,-1
56,"You guys know at least no filters, but look, the combination together, chef's kiss.",14,-1
56,"Really, you know, Hada never really misses with the shades though.",15,-1
56,"Let's be honest, she never really misses with the deeper shades.",16,1
56,I feel like she's such a really good brand to do that.,17,24
58,My talent of doing liner doesn't really matter anymore because now that was so easy.,0,7
58,"I knew there was some value on your own He's now so flour each the ket You're looking back, finally",1,-1
59,"Step one, apply the volume side of the mascara first.",1,0
59,This is gonna give you a more voluminous lash.,2,0
59,Use the tip to position your lashes in a wispy way.,3,0
59,I like to push my eyelashes outwards.,4,0
59,Feel free to make funny faces while you apply your mascara.,5,0
59,It actually helps applying the better.,6,0
59,"Step two, apply the curl on the length and extend the lashes upwards.",7,0
59,"I like to make my lashes look really, really long.",8,0
59,Now you got some bomb lashes.,9,0
60,I feel that way some tap away.,0,5
61,You're gonna have the perfect corners and the corners are always like the hardest part of the lip.,0,-1
61,You best believe I'm gonna try that.,1,21
61,I got my keytip and my lipstick.,2,3
61,"Okay, so I'm gonna put the keytip right inside my mouth.",4,3
61,There you go and I'm using this Nuchkis Analytics lipstick in first guess.,5,3
61,"Oh, let's see if I'm not mad at this at all.",7,-1
62,I got a new brow product to try.,0,0
62,The Micro Shade Brow Pencil from Fooda Beauty.,1,3
62,"Here's what it looks like, it's very light.",2,-1
62,"The tip on it's really thin, so I'm gonna try and do my whole brow with it.",3,0
62,Just gonna sketch out the brow real quick and it's going on so smooth.,4,0
62,But can you do the hair like strokes though?,6,28
62,Let me do the other one.,10,2
62,"Okay, I'm gonna clean them up as you can see, but I'm gonna do it with a concealer.",11,26
62,"I'm sorry, I'm just in shock right now.",14,-1
62,I've never been able to do a brow like this with just a freaking brow pencil.,15,0
63,So this is Suita Beauty's Glowish.,0,11
63,This is their multi-due skin tint.,1,-1
63,"Got some on my fingers, I'm just gonna wipe and work that in.",2,0
63,I'm in the shade Light and it's just gonna melt into my skin this way.,3,-1
63,See how zoomed up it just looks like your skin?,4,-1
63,Get ready for the before and after.,5,2
63,"See, I'm telling you, look how much I've used already.",6,-1
63,Here's what it looks like zoomed in.,9,-1
63,"You see my redness, discoloration, glow, gorgeous skin, natural.",10,14
63,"Okay, now I've done the full face let's play with the bronzer.",11,-1
63,"So here it is, I've got the skin tint and the bronzer on.",12,-1
63,"It's hot fire, it's one of my favorite launches so far.",13,-1
64,"Okay guys, I saw the craziest video on TikTok.",0,20
64,I don't know if it's too good to be true.,1,2
64,You're not TikTok is kind of crazy sometimes.,2,20
64,I don't have any lipstick in weird places.,8,3
65,"You got what I want, you got what I need Got the dream and know you by the law what you do You got me so shut, you got me, you're all that I want Right now, right now, you're all that I want You're all that I want, you're all that I need You're all that I want, you're all that I want",0,-1
66,Today is the first time ever that we brought somebody on set.,5,2
66,And to me she is so iconic.,6,6
66,Can you guys guess who it is?,9,-1
67,This tip you can actually go super fine.,0,-1
67,"You can see you can go even finer, fine, fine, fine, fine.",1,28
67,And I think that's what makes it so special.,3,5
67,"It's really, really easy to control.",4,-1
67,It has a really great flow as well.,5,-1
67,"If you have been afraid of using a liquid liner and don't be afraid anymore, this is gonna be the easiest liner you've ever used.",6,7
67,And it's literally going to make liner your favorite new thing.,7,7
68,"Okay guys, I'm gonna be testing out this hack.",0,20
68,I've seen it on the internet and I wanna know if this is a hack or hype.,1,20
68,"I don't know, maybe that's a look.",5,19
68,"Okay, I didn't do it darker.",8,1
68,What do I do with this ends badly?,9,-1
68,"Nope, you didn't think about that.",12,-1
68,"I don't know, this is a bad idea.",13,-1
68,"I mean, my nose looks wonky.",21,22
68,"I could have just, you know, done it afterwards.",23,2
68,Let's give it my nose a weird shape.,24,22
68,I did not like that trick.,31,-1
68,I did not like it one bit.,32,-1
68,It was really helping it would.,35,5
71,"Alright, y'all want to see this applied as an actual powder foundation.",0,0
71,I'm actually using the shade Light.,3,1
71,And I'm just gonna take this little generic sponge and apply it.,4,0
71,"And that does look really pretty, very blurry.",5,-1
71,So we'll apply it on the forehead and then we'll take a look.,6,0
71,It definitely even out that redness right there.,8,11
71,Now let's try applying it with my favorite foundation brush.,10,-1
71,I like it better with the foundation brush.,13,-1
71,I feel like it just works so much faster with the foundation brush.,14,-1
71,And it's a little bit more even compared to other actual sponges.,15,-1
71,"Final verdict, I think it's absolutely beautiful.",16,-1
71,"Now if you have a lot of texture or you're oily, I might skip it.",17,-1
71,Keep in mind I'm balanced to dry.,18,0
71,"If you're into glowing and luminous skin, this is gonna be the one for you.",19,11
72,A few months ago I saw how to beauty post his campaign on their Instagram and it took my breath away Just something about high production ads really gets me But I wanted to recreate it and make it just a bit more spicy So I hit up my friend JC who was the king of glamour and next thing you know He was in the studio with me and I got him all glammed up and yes He actually looked like this.,0,-1
72,"Here's a video no filter JC's love the knees and I'm Albanian so it just kind of made sense We started shooting the campaign and right away And you that I made the right choice with him because he was absolutely killing it and you might even see me making appearance You gotta do it for yourself Put the work in I heard you looking for results Put the work in You want to put the work in Man, it flows one verse and murder half for your bro 16 bars only and half of the effort is Go to the real shit to have to rap as you know man you want me accesses and I'm attacking a soul whoa Oh",1,-1
73,Please be nice please be nice please be nice Oh my god Wow I am absolutely in love Look at the cushions look at the table,0,1
74,"I'm starting out this light purple in the crease in outer corner, adding depth with this gray shade blending into the purple.",0,1
74,I'm adding this shimmer on the outer portion of the lid and this lighter shimmer on the front portion.,1,25
74,This bright shade on the inner corner and a pink on the lower lash line.,2,1
74,"I'm adding a purple shade to the crease, a dark purple to the lash line, blending that out into the outer corner and inner corner, adding mascara and lashes and that could be too look.",3,0
75,"It looks weird, but I have to try it.",1,21
76,"Hey guys, so today I'm gonna show you how to lay on your brows for just $10.",0,0
76,All you need are these heated eyelash curlers.,1,0
76,Please be really careful because they get really hot.,2,-1
76,I'm gonna grab a spoolie and brush my hairs up and then I'm gonna follow by using the heated lash curler.,3,-1
76,Basically this works exactly like a flat iron.,4,-1
76,You brush your hairs up and then you flatten them straight with a heat.,5,-1
76,My brow girl has been on vacation and this really works.,6,0
78,"Guys, I'm gonna be testing out this hack.",0,20
78,I've seen it on the internet and I want to know if this is a hack or hype.,1,20
78,"Okay, y'all, let's fake a facelift.",2,0
78,"Bruns are goes here, here, and don't forget down here.",3,2
78,"Blush goes here, concealer here, here, and a little here.",4,26
78,"Then blend, baby blend, lifting everything upward.",5,-1
80,I'm not really going to be able to do it well.,0,2
80,"So, you should go in the tray.",1,-1
80,I'm not going to be able to do it.,4,2
80,"Oh, oh, oh, oh, oh, oh.",8,-1
80,Do you want to have a cup of water?,9,0
80,"Yeah, I'll do the last bit.",10,2
80,Do you want to have a cup of water?,11,0
82,to remove oil in your nose part 3.,0,22
82,Apply low pressure on the nose.,2,22
82,Not everyone has this so don't press too hard if you don't see nothing.,3,34
82,Share to a friend with a oily nose.,4,22
83,The only way to find out is to try it myself.,5,21
83,So I just gotta... Wiggle up?,6,0
83,I definitely need to be can bigger.,8,0
83,You can see the paint in my eyes.,9,-1
83,"Okay, we just gotta trust the process of this fight.",10,-1
83,"Okay, all like a nude loop chick in the middle.",15,1
83,I feel like when you don't live long.,18,5
83,I look like a brass doll.,24,-1
83,This was so easy to own.,25,-1
83,I might be doing this every...,26,2
84,"We are shooting Robloog, Arabia for the cover.",1,19
85,Three exercises to do for your dark circles.,0,0
85,"First, make sure to get a creamy eye cream and then spread that evenly across both eyelids and the bottom.",1,0
85,"Once it's massaged in, repeat this exercise about 10 times.",2,0
85,"Then with your ring fingers, slowly start from the edges and then little massages down to the very edge like this.",3,0
85,"And once again, repeat this five times.",4,2
85,"And lastly, start from the middle and then move it up towards the top of your head and repeat this 10 times.",5,-1
86,"Not a double chin, let's fix your posture from this to this.",0,0
86,Grab a towel roll it up.,1,-1
86,Restore the curve in your cervical spine.,4,0
86,Do this every day for 10 minutes.,5,0
87,I am legitimately so confused because I saw a few people using this filter and I didn't realize that they didn't look like this.,0,-1
87,"I just liked the colors of the filter so I was like, oh I'm gonna use it and then I put it on my face.",1,-1
87,This is also not my face.,4,-1
87,"And what's confusing is that when I see it on other people whose faces I don't know like mine, I think that is their face.",5,-1
87,And then I judge this face because it's not this face.,6,-1
90,I cannot believe you just went there.,8,-1
90,I can't believe you just did that.,10,2
90,I� tuk tou sia se seam совсем et h paycheck ch долho ng y eu h wpais svah skyn blaming les bats sur Freundi,12,36
92,The greatest gift that you can give yourself is to find something that you're naturally adept at and figure out a way to make a living at it.,0,15
92,"Because if you do that, every day will be a play day.",1,27
92,"You love what you do and if you love what you do, why do you want to start?",3,-1
93,"I think self-love and beauty are connected more than we think they are, right?",0,6
93,I hope that people can embrace that more.,1,-1
93,"I don't think people are still ready for the conversations, but we have to get there.",2,2
93,"You know, it's like, do you take time to play with your makeup and who are you doing it for?",3,0
93,I don't think those conversations are happening enough.,4,2
93,And also that vanity is okay.,6,6
93,"So it's like there's two conversations of looking word, but the same time when you look inward, you're going to find a badass, amazing woman in there and so celebrate who that is.",8,6
95,We're back with another extraction video.,0,13
98,Confession of a lazy makeup artist.,0,0
99,ASMR lip care My lips are so soft right now I feel like pillows,0,3
100,"I hate when people are like, oh it's a filters, it's a filters.",0,-1
100,"Jokes on you, I don't even use filters.",1,-1
101,"Wait, we're doing his skincare routine in ASMR.",0,-1
101,"Hi everyone, I have to pick my voice just grand.",1,2
101,I feel like you're really judging me.,2,5
101,She has yeast all over her face.,3,0
101,"Let's do it, let's try it.",4,2
101,"Oh God, I'm gonna ruin her skin.",5,0
101,I'm talking to her real inside of skin.,6,-1
102,One my wife asks me to take a photo of her.,0,-1
102,"Hey, that's not my life idea.",1,-1
102,I need you to put it on my phone.,3,34
102,"Honey, this is my, I don't have one good side.",4,-1
102,Can you just get the light right there on my cheek?,8,0
102,"Maybe I should pretend to do this bad, so she doesn't ask again.",13,-1
102,"I have so much in here, do you?",19,-1
103,I see you are a delicate beauty Yes I know you are missing a billion shows,0,-1
104,I'm a sure I Isn't there a minute?,0,2
104,"No, I'm a sure I Under neon bright lights ring you I see your dancing on the polar rides Just wanna have a good time, don't you?",1,11
104,"It all goes so low, low Why you putting a night guy?",2,-1
104,"You under my tattoos There's a remedy, remedy, remedy I'm the way you go Baby don't you know It's the remedy",3,-1
105,I'm gonna teach you guys how to contour a zit.,0,-1
105,I have done this with massive pimples and nobody knew I had a zit until I turned my face.,1,-1
105,"So the first thing you need to do, if you have any color on your zit, you wanna correct that.",3,0
105,I am going to take a highlighter color that I would normally use to highlight my face and I'm actually gonna apply that around my zit.,4,-1
105,"What this is going to do is all the area where it's actually lifted, it's going to make it look flat.",5,-1
105,"Then what I'm going to do to further flatten that pimple, I'm going to take a little bit of a contour color.",6,-1
105,I would usually use to make something look more deep.,7,-1
105,"Afterwards, I'm gonna take a little bit of foundation and apply it really gently, just pressing it onto the zit.",8,0
105,"I'm not rubbing, I'm not swiping, I don't wanna move all that work around.",9,-1
105,I wanna tap it right into the zit.,10,0
105,"You can set afterwards using a little bit of powder, but there you have it.",11,0
105,"It's super easy, really effective, and nobody will know you had a breakout except for you.",12,-1
105,And anybody on your right and left.,13,-1
106,I'm so excited to be one of the first to try the brand new Huddaboo's Full Filter concealer.,0,-1
106,It comes in 29 yummy shades.,1,1
106,"It's a creamy, also medium, buddhable coverage which doesn't crease and also lasts all day for a luminous matte skin like finish.",2,10
106,It also is water sweat and transfer proof and just blends under the eye light butter.,3,0
106,I've been using this for weeks and honestly I'm obsessed with how it looks into my eyes.,4,0
106,It's so flawless and so beautiful.,5,35
107,I'm so proud of how to look.,10,-1
107,What did you say with Tabe'i?,13,7
108,I know what two minutes means.,3,2
108,"Son, why do you think I'm ready?",7,2
108,I'm not ready to go out and get in the way.,8,2
110,in the US Francis Carfe museum Thanks for the fit.,0,19
110,"STENA BAI cannied in TradThose Deutschland, by the name of Zelda",2,-1
111,"Alright guys, this looks really good.",0,-1
111,I am actually gonna try this.,1,21
112,"Okay, I need to try this.",1,21
112,I have tried that hack where you put liner on both sides of your lips and it kind of widens your mouth.,2,3
112,"It is really nice, especially if you have a shorter mouth that even longer mouth you don't necessarily need to do this.",3,3
112,But we're gonna try this anyways.,4,21
112,Because this hack is so simple and all you gotta do is go gg This was not necessary.,11,20
112,We're gonna pass on this one.,12,2
113,"Easiest way to a snatch face, just draw an F. Blend, blend, blend.",0,28
114,"I'm Liner for Hooded, Agen Eyes.",0,7
115,"Alright, we've seen this a million times.",0,-1
115,"Oh my god, is she dermaroling her lips?",2,-1
115,"Her lips look so juicy, really swollen, but I don't know if it's a good thing.",5,3
115,You don't need to do all this.,6,34
115,Do you guys think I should try this?,8,21
115,"I don't know if I want to, but let me know.",9,2
115,I'll try it for you guys.,10,21
